Date,Judge,Url
02-02-2006,nan,https://main.sci.gov.in/jonew/judis/27456.pdf
02-05-2007,nan,https://main.sci.gov.in/jonew/judis/28951.pdf
18-09-2001,nan,https://main.sci.gov.in/jonew/judis/20511.pdf
13-05-2008,nan,https://main.sci.gov.in/jonew/judis/31539.pdf
17-12-2002,nan,https://main.sci.gov.in/jonew/judis/20645.pdf
17-10-2003,nan,https://main.sci.gov.in/jonew/judis/19379.pdf
17-10-2003,nan,https://main.sci.gov.in/jonew/judis/19384.pdf
17-10-2003,nan,https://main.sci.gov.in/jonew/judis/25677.pdf
23-09-2003,nan,https://main.sci.gov.in/jonew/judis/20747.pdf
14-10-2008,nan,https://main.sci.gov.in/jonew/judis/32662.pdf
18-07-2003,nan,https://main.sci.gov.in/jonew/judis/20756.pdf
04-11-2004,nan,https://main.sci.gov.in/jonew/judis/26579.pdf
26-09-2008,nan,https://main.sci.gov.in/jonew/judis/32586.pdf
06-12-2008,nan,https://main.sci.gov.in/jonew/judis/33273.pdf
04-02-2004,nan,https://main.sci.gov.in/jonew/judis/25831.pdf
22-01-2009,nan,https://main.sci.gov.in/jonew/judis/33553.pdf
23-01-2008,nan,https://main.sci.gov.in/jonew/judis/30437.pdf
28-09-2007,nan,https://main.sci.gov.in/jonew/judis/29599.pdf
28-03-2000,nan,https://main.sci.gov.in/jonew/judis/16458.pdf
19-08-2003,nan,https://main.sci.gov.in/jonew/judis/19332.pdf
03-02-2005,nan,https://main.sci.gov.in/jonew/judis/26793.pdf
16-03-2004,nan,https://main.sci.gov.in/jonew/judis/25978.pdf
25-01-2008,nan,https://main.sci.gov.in/jonew/judis/30161.pdf
27-10-2004,nan,https://main.sci.gov.in/jonew/judis/26555.pdf
03-01-2005,nan,https://main.sci.gov.in/jonew/judis/29394.pdf
16-12-2008,nan,https://main.sci.gov.in/jonew/judis/33378.pdf
26-05-2009,nan,https://main.sci.gov.in/jonew/judis/34829.pdf
27-04-2009,nan,https://main.sci.gov.in/jonew/judis/34880.pdf
03-04-2008,nan,https://main.sci.gov.in/jonew/judis/31090.pdf
24-10-2008,nan,https://main.sci.gov.in/jonew/judis/32988.pdf
31-08-2001,nan,https://main.sci.gov.in/jonew/judis/20444.pdf
17-07-2006,nan,https://main.sci.gov.in/jonew/judis/27872.pdf
16-12-2005,nan,https://main.sci.gov.in/jonew/judis/29366.pdf
23-04-2008,nan,https://main.sci.gov.in/jonew/judis/31332.pdf
28-09-2007,nan,https://main.sci.gov.in/jonew/judis/29593.pdf
15-10-2008,nan,https://main.sci.gov.in/jonew/judis/33037.pdf
25-08-2008,nan,https://main.sci.gov.in/jonew/judis/32354.pdf
25-04-2000,nan,https://main.sci.gov.in/jonew/judis/17390.pdf
20-12-2002,nan,https://main.sci.gov.in/jonew/judis/18710.pdf
31-08-2009,nan,https://main.sci.gov.in/jonew/judis/35494.pdf
27-08-2007,nan,https://main.sci.gov.in/jonew/judis/29478.pdf
10-04-2003,nan,https://main.sci.gov.in/jonew/judis/19078.pdf
01-12-2008,nan,https://main.sci.gov.in/jonew/judis/33189.pdf
06-02-2002,nan,https://main.sci.gov.in/jonew/judis/18245.pdf
13-08-2008,nan,https://main.sci.gov.in/jonew/judis/32406.pdf
04-04-2001,nan,https://main.sci.gov.in/jonew/judis/17710.pdf
04-08-2009,nan,https://main.sci.gov.in/jonew/judis/35256.pdf
11-01-2007,nan,https://main.sci.gov.in/jonew/judis/31199.pdf
31-01-2006,nan,https://main.sci.gov.in/jonew/judis/27446.pdf
03-04-2007,nan,https://main.sci.gov.in/jonew/judis/28815.pdf
26-02-2008,nan,https://main.sci.gov.in/jonew/judis/30562.pdf
11-08-2004,nan,https://main.sci.gov.in/jonew/judis/26305.pdf
09-10-2007,nan,https://main.sci.gov.in/jonew/judis/29631.pdf
17-05-2007,nan,https://main.sci.gov.in/jonew/judis/29064.pdf
05-09-2001,nan,https://main.sci.gov.in/jonew/judis/17977.pdf
16-05-2006,nan,https://main.sci.gov.in/jonew/judis/29841.pdf
10-10-2001,nan,https://main.sci.gov.in/jonew/judis/18061.pdf
10-10-2001,nan,https://main.sci.gov.in/jonew/judis/18593.pdf
11-02-2005,nan,https://main.sci.gov.in/jonew/judis/26778.pdf
06-12-2000,nan,https://main.sci.gov.in/jonew/judis/20361.pdf
14-02-2002,nan,https://main.sci.gov.in/jonew/judis/18260.pdf
12-01-2001,nan,https://main.sci.gov.in/jonew/judis/17521.pdf
09-07-2008,nan,https://main.sci.gov.in/jonew/judis/31997.pdf
12-04-2001,nan,https://main.sci.gov.in/jonew/judis/17739.pdf
05-12-2001,nan,https://main.sci.gov.in/jonew/judis/18153.pdf
18-01-2007,nan,https://main.sci.gov.in/jonew/judis/30220.pdf
12-05-2009,nan,https://main.sci.gov.in/jonew/judis/34655.pdf
20-03-2007,nan,https://main.sci.gov.in/jonew/judis/28763.pdf
29-08-2007,nan,https://main.sci.gov.in/jonew/judis/29480.pdf
07-12-2006,nan,https://main.sci.gov.in/jonew/judis/28384.pdf
07-12-2006,nan,https://main.sci.gov.in/jonew/judis/27994.pdf
09-10-2001,nan,https://main.sci.gov.in/jonew/judis/18051.pdf
02-05-2008,nan,https://main.sci.gov.in/jonew/judis/31403.pdf
20-03-2001,nan,https://main.sci.gov.in/jonew/judis/17671.pdf
08-02-2005,nan,https://main.sci.gov.in/jonew/judis/26770.pdf
20-04-2004,nan,https://main.sci.gov.in/jonew/judis/26111.pdf
06-11-2009,nan,https://main.sci.gov.in/jonew/judis/35692.pdf
31-07-2009,nan,https://main.sci.gov.in/jonew/judis/35190.pdf
24-05-2007,nan,https://main.sci.gov.in/jonew/judis/29133.pdf
05-03-2008,nan,https://main.sci.gov.in/jonew/judis/31082.pdf
21-07-2004,nan,https://main.sci.gov.in/jonew/judis/26252.pdf
11-04-2008,nan,https://main.sci.gov.in/jonew/judis/31254.pdf
30-07-2003,nan,https://main.sci.gov.in/jonew/judis/19172.pdf
29-01-2001,nan,https://main.sci.gov.in/jonew/judis/17564.pdf
08-02-2008,nan,https://main.sci.gov.in/jonew/judis/30514.pdf
04-02-2004,nan,https://main.sci.gov.in/jonew/judis/25855.pdf
19-05-2006,nan,https://main.sci.gov.in/jonew/judis/27779.pdf
11-02-2000,nan,https://main.sci.gov.in/jonew/judis/16539.pdf
05-05-2009,nan,https://main.sci.gov.in/jonew/judis/35446.pdf
25-08-2000,nan,https://main.sci.gov.in/jonew/judis/16263.pdf
11-12-2006,nan,https://main.sci.gov.in/jonew/judis/28411.pdf
12-08-2005,nan,https://main.sci.gov.in/jonew/judis/27112.pdf
12-04-2005,nan,https://main.sci.gov.in/jonew/judis/29338.pdf
13-03-2007,nan,https://main.sci.gov.in/jonew/judis/28716.pdf
13-03-2007,nan,https://main.sci.gov.in/jonew/judis/28718.pdf
10-07-2001,nan,https://main.sci.gov.in/jonew/judis/17838.pdf
29-09-2009,nan,https://main.sci.gov.in/jonew/judis/35617.pdf
02-08-2002,nan,https://main.sci.gov.in/jonew/judis/18530.pdf
03-04-2008,nan,https://main.sci.gov.in/jonew/judis/31078.pdf
06-05-2009,nan,https://main.sci.gov.in/jonew/judis/34565.pdf
27-11-2006,nan,https://main.sci.gov.in/jonew/judis/28335.pdf
07-09-2007,nan,https://main.sci.gov.in/jonew/judis/29508.pdf
22-03-2002,nan,https://main.sci.gov.in/jonew/judis/18346.pdf
08-12-2006,nan,https://main.sci.gov.in/jonew/judis/28395.pdf
20-07-2000,nan,https://main.sci.gov.in/jonew/judis/16298.pdf
23-11-2007,nan,https://main.sci.gov.in/jonew/judis/29916.pdf
01-05-2007,nan,https://main.sci.gov.in/jonew/judis/28958.pdf
02-05-2006,nan,https://main.sci.gov.in/jonew/judis/27703.pdf
12-01-2005,nan,https://main.sci.gov.in/jonew/judis/26715.pdf
12-01-2005,nan,https://main.sci.gov.in/jonew/judis/25906.pdf
12-01-2005,nan,https://main.sci.gov.in/jonew/judis/25909.pdf
27-01-2003,nan,https://main.sci.gov.in/jonew/judis/18879.pdf
04-04-2000,nan,https://main.sci.gov.in/jonew/judis/17475.pdf
28-04-2004,nan,https://main.sci.gov.in/jonew/judis/26193.pdf
25-08-2004,nan,https://main.sci.gov.in/jonew/judis/26344.pdf
21-11-2008,nan,https://main.sci.gov.in/jonew/judis/33269.pdf
10-09-2003,nan,https://main.sci.gov.in/jonew/judis/19340.pdf
24-11-2006,nan,https://main.sci.gov.in/jonew/judis/28317.pdf
23-04-2004,nan,https://main.sci.gov.in/jonew/judis/26121.pdf
17-08-2009,nan,https://main.sci.gov.in/jonew/judis/35299.pdf
18-08-2009,nan,https://main.sci.gov.in/jonew/judis/35302.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26458.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26461.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26460.pdf
27-09-2004,nan,https://main.sci.gov.in/jonew/judis/26474.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26465.pdf
10-10-2001,nan,https://main.sci.gov.in/jonew/judis/18062.pdf
10-10-2001,nan,https://main.sci.gov.in/jonew/judis/18074.pdf
21-09-2004,nan,https://main.sci.gov.in/jonew/judis/26434.pdf
23-02-2001,nan,https://main.sci.gov.in/jonew/judis/17615.pdf
03-11-2008,nan,https://main.sci.gov.in/jonew/judis/32895.pdf
04-08-2009,nan,https://main.sci.gov.in/jonew/judis/35257.pdf
13-04-2009,nan,https://main.sci.gov.in/jonew/judis/34796.pdf
03-07-2007,nan,https://main.sci.gov.in/jonew/judis/29179.pdf
14-03-2007,nan,https://main.sci.gov.in/jonew/judis/31188.pdf
11-05-2009,nan,https://main.sci.gov.in/jonew/judis/34580.pdf
31-01-2001,nan,https://main.sci.gov.in/jonew/judis/17555.pdf
28-01-2009,nan,https://main.sci.gov.in/jonew/judis/34765.pdf
05-10-2005,nan,https://main.sci.gov.in/jonew/judis/27261.pdf
19-08-2008,nan,https://main.sci.gov.in/jonew/judis/32301.pdf
12-12-2003,nan,https://main.sci.gov.in/jonew/judis/25726.pdf
06-05-2008,nan,https://main.sci.gov.in/jonew/judis/31487.pdf
25-09-2001,nan,https://main.sci.gov.in/jonew/judis/18015.pdf
30-03-2005,nan,https://main.sci.gov.in/jonew/judis/29332.pdf
09-05-2008,nan,https://main.sci.gov.in/jonew/judis/31517.pdf
26-02-2009,nan,https://main.sci.gov.in/jonew/judis/34002.pdf
21-08-2006,nan,https://main.sci.gov.in/jonew/judis/27962.pdf
17-10-2008,nan,https://main.sci.gov.in/jonew/judis/32799.pdf
12-05-2000,nan,https://main.sci.gov.in/jonew/judis/16313.pdf
09-05-2008,nan,https://main.sci.gov.in/jonew/judis/31492.pdf
05-05-2000,nan,https://main.sci.gov.in/jonew/judis/17493.pdf
24-08-2007,nan,https://main.sci.gov.in/jonew/judis/29463.pdf
05-05-2004,nan,https://main.sci.gov.in/jonew/judis/26188.pdf
21-06-2007,nan,https://main.sci.gov.in/jonew/judis/29158.pdf
10-01-2000,nan,https://main.sci.gov.in/jonew/judis/20275.pdf
17-04-2009,nan,https://main.sci.gov.in/jonew/judis/34361.pdf
12-04-2004,nan,https://main.sci.gov.in/jonew/judis/26117.pdf
29-02-2008,nan,https://main.sci.gov.in/jonew/judis/30959.pdf
27-08-2007,nan,https://main.sci.gov.in/jonew/judis/29469.pdf
13-05-2008,nan,https://main.sci.gov.in/jonew/judis/31534.pdf
05-10-2007,nan,https://main.sci.gov.in/jonew/judis/29609.pdf
23-02-2005,nan,https://main.sci.gov.in/jonew/judis/29377.pdf
27-07-2004,nan,https://main.sci.gov.in/jonew/judis/26254.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26449.pdf
24-04-2007,nan,https://main.sci.gov.in/jonew/judis/28894.pdf
28-01-2003,nan,https://main.sci.gov.in/jonew/judis/18872.pdf
28-01-2003,nan,https://main.sci.gov.in/jonew/judis/18271.pdf
20-02-2002,nan,https://main.sci.gov.in/jonew/judis/18272.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26450.pdf
20-03-2002,nan,https://main.sci.gov.in/jonew/judis/18360.pdf
06-10-2004,nan,https://main.sci.gov.in/jonew/judis/26519.pdf
27-03-2009,nan,https://main.sci.gov.in/jonew/judis/34166.pdf
05-05-2004,nan,https://main.sci.gov.in/jonew/judis/26164.pdf
15-04-2008,nan,https://main.sci.gov.in/jonew/judis/31287.pdf
17-10-2008,nan,https://main.sci.gov.in/jonew/judis/32694.pdf
29-03-2005,nan,https://main.sci.gov.in/jonew/judis/26900.pdf
21-07-2004,nan,https://main.sci.gov.in/jonew/judis/26249.pdf
28-08-2002,nan,https://main.sci.gov.in/jonew/judis/18568.pdf
18-10-2001,nan,https://main.sci.gov.in/jonew/judis/30293.pdf
18-10-2001,nan,https://main.sci.gov.in/jonew/judis/18070.pdf
24-03-2009,nan,https://main.sci.gov.in/jonew/judis/34115.pdf
08-10-2009,nan,https://main.sci.gov.in/jonew/judis/35570.pdf
25-07-2005,nan,https://main.sci.gov.in/jonew/judis/27059.pdf
07-11-2003,nan,https://main.sci.gov.in/jonew/judis/21063.pdf
02-11-2007,nan,https://main.sci.gov.in/jonew/judis/29752.pdf
15-09-2005,nan,https://main.sci.gov.in/jonew/judis/27182.pdf
03-12-2008,nan,https://main.sci.gov.in/jonew/judis/33231.pdf
15-01-2008,nan,https://main.sci.gov.in/jonew/judis/30141.pdf
14-12-2007,nan,https://main.sci.gov.in/jonew/judis/30059.pdf
20-01-2000,nan,https://main.sci.gov.in/jonew/judis/16563.pdf
31-10-2007,nan,https://main.sci.gov.in/jonew/judis/29725.pdf
02-09-2008,nan,https://main.sci.gov.in/jonew/judis/32365.pdf
15-05-2008,nan,https://main.sci.gov.in/jonew/judis/31572.pdf
16-04-2008,nan,https://main.sci.gov.in/jonew/judis/31322.pdf
10-09-2004,nan,https://main.sci.gov.in/jonew/judis/26414.pdf
12-12-2007,nan,https://main.sci.gov.in/jonew/judis/30031.pdf
12-10-2007,nan,https://main.sci.gov.in/jonew/judis/29666.pdf
26-02-2008,nan,https://main.sci.gov.in/jonew/judis/30567.pdf
04-03-2003,nan,https://main.sci.gov.in/jonew/judis/20757.pdf
21-08-2006,nan,https://main.sci.gov.in/jonew/judis/27958.pdf
03-10-2007,nan,https://main.sci.gov.in/jonew/judis/29602.pdf
12-11-2002,nan,https://main.sci.gov.in/jonew/judis/18755.pdf
26-04-2000,nan,https://main.sci.gov.in/jonew/judis/16371.pdf
19-12-2002,nan,https://main.sci.gov.in/jonew/judis/20655.pdf
29-09-2009,nan,https://main.sci.gov.in/jonew/judis/35527.pdf
01-04-2008,nan,https://main.sci.gov.in/jonew/judis/31055.pdf
04-12-2003,nan,https://main.sci.gov.in/jonew/judis/21079.pdf
05-01-2007,nan,https://main.sci.gov.in/jonew/judis/31195.pdf
17-12-2009,nan,https://main.sci.gov.in/jonew/judis/35882.pdf
27-02-2002,nan,https://main.sci.gov.in/jonew/judis/18287.pdf
19-01-2009,nan,https://main.sci.gov.in/jonew/judis/33565.pdf
25-02-2007,nan,https://main.sci.gov.in/jonew/judis/33362.pdf
28-10-2005,nan,https://main.sci.gov.in/jonew/judis/27309.pdf
24-04-2009,nan,https://main.sci.gov.in/jonew/judis/35020.pdf
04-01-2008,nan,https://main.sci.gov.in/jonew/judis/30077.pdf
26-04-2002,nan,https://main.sci.gov.in/jonew/judis/18417.pdf
17-01-2008,nan,https://main.sci.gov.in/jonew/judis/30129.pdf
18-07-2006,nan,https://main.sci.gov.in/jonew/judis/27883.pdf
10-03-2008,nan,https://main.sci.gov.in/jonew/judis/30953.pdf
18-11-2008,nan,https://main.sci.gov.in/jonew/judis/33103.pdf
13-08-2004,nan,https://main.sci.gov.in/jonew/judis/26341.pdf
22-02-2005,nan,https://main.sci.gov.in/jonew/judis/26805.pdf
18-02-2009,nan,https://main.sci.gov.in/jonew/judis/33855.pdf
01-10-2008,nan,https://main.sci.gov.in/jonew/judis/32633.pdf
25-04-2000,nan,https://main.sci.gov.in/jonew/judis/17205.pdf
05-12-2006,nan,https://main.sci.gov.in/jonew/judis/28365.pdf
25-08-2006,nan,https://main.sci.gov.in/jonew/judis/27983.pdf
04-05-2009,nan,https://main.sci.gov.in/jonew/judis/34540.pdf
20-02-2007,nan,https://main.sci.gov.in/jonew/judis/28671.pdf
30-04-2009,nan,https://main.sci.gov.in/jonew/judis/34708.pdf
17-09-2002,nan,https://main.sci.gov.in/jonew/judis/18832.pdf
25-07-2001,nan,https://main.sci.gov.in/jonew/judis/17868.pdf
17-01-2007,nan,https://main.sci.gov.in/jonew/judis/28522.pdf
09-11-2005,nan,https://main.sci.gov.in/jonew/judis/29386.pdf
15-04-2009,nan,https://main.sci.gov.in/jonew/judis/34502.pdf
15-04-2009,nan,https://main.sci.gov.in/jonew/judis/34399.pdf
11-12-2007,nan,https://main.sci.gov.in/jonew/judis/30001.pdf
13-11-2003,nan,https://main.sci.gov.in/jonew/judis/21045.pdf
28-02-2001,nan,https://main.sci.gov.in/jonew/judis/17631.pdf
17-11-2008,nan,https://main.sci.gov.in/jonew/judis/33215.pdf
17-05-2007,nan,https://main.sci.gov.in/jonew/judis/29072.pdf
05-08-2002,nan,https://main.sci.gov.in/jonew/judis/18544.pdf
29-09-2006,nan,https://main.sci.gov.in/jonew/judis/28098.pdf
04-05-2001,nan,https://main.sci.gov.in/jonew/judis/17805.pdf
08-01-2007,nan,https://main.sci.gov.in/jonew/judis/28460.pdf
15-02-2007,nan,https://main.sci.gov.in/jonew/judis/28595.pdf
04-01-2007,nan,https://main.sci.gov.in/jonew/judis/28445.pdf
17-11-2008,nan,https://main.sci.gov.in/jonew/judis/33078.pdf
15-07-2008,nan,https://main.sci.gov.in/jonew/judis/32125.pdf
04-05-2009,nan,https://main.sci.gov.in/jonew/judis/34532.pdf
22-04-2003,nan,https://main.sci.gov.in/jonew/judis/19050.pdf
17-11-2008,nan,https://main.sci.gov.in/jonew/judis/33206.pdf
15-03-2007,nan,https://main.sci.gov.in/jonew/judis/28729.pdf
10-08-2004,nan,https://main.sci.gov.in/jonew/judis/26346.pdf
17-09-2008,nan,https://main.sci.gov.in/jonew/judis/32527.pdf
14-05-2007,nan,https://main.sci.gov.in/jonew/judis/29014.pdf
09-11-2005,nan,https://main.sci.gov.in/jonew/judis/27334.pdf
20-01-2003,nan,https://main.sci.gov.in/jonew/judis/20715.pdf
21-10-2009,nan,https://main.sci.gov.in/jonew/judis/35599.pdf
02-05-2001,nan,https://main.sci.gov.in/jonew/judis/20497.pdf
23-02-2006,nan,https://main.sci.gov.in/jonew/judis/27499.pdf
01-02-2008,nan,https://main.sci.gov.in/jonew/judis/30856.pdf
27-07-2004,nan,https://main.sci.gov.in/jonew/judis/20919.pdf
05-01-2007,nan,https://main.sci.gov.in/jonew/judis/28491.pdf
31-03-2009,nan,https://main.sci.gov.in/jonew/judis/34252.pdf
04-12-2006,nan,https://main.sci.gov.in/jonew/judis/28358.pdf
02-09-2009,nan,https://main.sci.gov.in/jonew/judis/36799.pdf
24-04-2003,nan,https://main.sci.gov.in/jonew/judis/20849.pdf
09-07-2007,nan,https://main.sci.gov.in/jonew/judis/29181.pdf
19-02-2008,nan,https://main.sci.gov.in/jonew/judis/30644.pdf
24-07-2008,nan,https://main.sci.gov.in/jonew/judis/32097.pdf
11-04-2001,nan,https://main.sci.gov.in/jonew/judis/17742.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26459.pdf
30-04-2007,nan,https://main.sci.gov.in/jonew/judis/28949.pdf
10-12-2002,nan,https://main.sci.gov.in/jonew/judis/18656.pdf
19-02-2003,nan,https://main.sci.gov.in/jonew/judis/19076.pdf
19-02-2003,nan,https://main.sci.gov.in/jonew/judis/18918.pdf
20-10-2009,nan,https://main.sci.gov.in/jonew/judis/35581.pdf
19-10-2001,nan,https://main.sci.gov.in/jonew/judis/18084.pdf
24-11-2009,nan,https://main.sci.gov.in/jonew/judis/35734.pdf
01-02-2008,nan,https://main.sci.gov.in/jonew/judis/30208.pdf
28-03-2007,nan,https://main.sci.gov.in/jonew/judis/31130.pdf
06-05-2009,nan,https://main.sci.gov.in/jonew/judis/34588.pdf
07-07-2008,nan,https://main.sci.gov.in/jonew/judis/32081.pdf
04-02-2004,nan,https://main.sci.gov.in/jonew/judis/25834.pdf
12-12-2002,nan,https://main.sci.gov.in/jonew/judis/18640.pdf
05-08-2005,nan,https://main.sci.gov.in/jonew/judis/27089.pdf
11-02-2005,nan,https://main.sci.gov.in/jonew/judis/26775.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26463.pdf
13-12-2000,nan,https://main.sci.gov.in/jonew/judis/17282.pdf
12-11-2002,nan,https://main.sci.gov.in/jonew/judis/18751.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26455.pdf
03-12-2002,nan,https://main.sci.gov.in/jonew/judis/18648.pdf
22-04-2003,nan,https://main.sci.gov.in/jonew/judis/19102.pdf
22-04-2009,nan,https://main.sci.gov.in/jonew/judis/34452.pdf
16-04-2003,nan,https://main.sci.gov.in/jonew/judis/19089.pdf
28-01-2005,nan,https://main.sci.gov.in/jonew/judis/26752.pdf
23-02-2005,nan,https://main.sci.gov.in/jonew/judis/29324.pdf
06-05-2002,nan,https://main.sci.gov.in/jonew/judis/18473.pdf
16-11-2004,nan,https://main.sci.gov.in/jonew/judis/26587.pdf
30-10-2006,nan,https://main.sci.gov.in/jonew/judis/28162.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26456.pdf
28-02-2007,nan,https://main.sci.gov.in/jonew/judis/28697.pdf
21-07-2000,nan,https://main.sci.gov.in/jonew/judis/16310.pdf
31-07-2003,nan,https://main.sci.gov.in/jonew/judis/19160.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26453.pdf
31-10-2001,nan,https://main.sci.gov.in/jonew/judis/18089.pdf
29-09-2004,nan,https://main.sci.gov.in/jonew/judis/26486.pdf
30-07-2007,nan,https://main.sci.gov.in/jonew/judis/29263.pdf
15-12-2005,nan,https://main.sci.gov.in/jonew/judis/27394.pdf
21-11-2000,nan,https://main.sci.gov.in/jonew/judis/17209.pdf
21-11-2000,nan,https://main.sci.gov.in/jonew/judis/17352.pdf
13-02-2009,nan,https://main.sci.gov.in/jonew/judis/33798.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26464.pdf
11-12-2006,nan,https://main.sci.gov.in/jonew/judis/28399.pdf
25-09-2007,nan,https://main.sci.gov.in/jonew/judis/29731.pdf
28-07-2004,nan,https://main.sci.gov.in/jonew/judis/26267.pdf
22-02-2006,nan,https://main.sci.gov.in/jonew/judis/27495.pdf
05-04-2000,nan,https://main.sci.gov.in/jonew/judis/16425.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26462.pdf
07-11-2008,nan,https://main.sci.gov.in/jonew/judis/32951.pdf
23-07-2009,nan,https://main.sci.gov.in/jonew/judis/35131.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26466.pdf
04-02-2008,nan,https://main.sci.gov.in/jonew/judis/30440.pdf
26-09-2005,nan,https://main.sci.gov.in/jonew/judis/29335.pdf
17-03-2004,nan,https://main.sci.gov.in/jonew/judis/25983.pdf
07-10-2005,nan,https://main.sci.gov.in/jonew/judis/27310.pdf
22-04-2009,nan,https://main.sci.gov.in/jonew/judis/34823.pdf
30-08-2000,nan,https://main.sci.gov.in/jonew/judis/17134.pdf
19-09-2005,nan,https://main.sci.gov.in/jonew/judis/27195.pdf
09-07-2008,nan,https://main.sci.gov.in/jonew/judis/31842.pdf
15-04-2009,nan,https://main.sci.gov.in/jonew/judis/34310.pdf
24-09-2004,nan,https://main.sci.gov.in/jonew/judis/26454.pdf
31-07-2009,nan,https://main.sci.gov.in/jonew/judis/35192.pdf
17-09-2008,nan,https://main.sci.gov.in/jonew/judis/32513.pdf
02-08-2006,nan,https://main.sci.gov.in/jonew/judis/27913.pdf
21-07-2005,nan,https://main.sci.gov.in/jonew/judis/29368.pdf
13-04-2004,nan,https://main.sci.gov.in/jonew/judis/26063.pdf
07-10-2009,nan,https://main.sci.gov.in/jonew/judis/35531.pdf
17-04-2009,nan,https://main.sci.gov.in/jonew/judis/34775.pdf
21-10-2008,nan,https://main.sci.gov.in/jonew/judis/32879.pdf
11-04-2008,nan,https://main.sci.gov.in/jonew/judis/31249.pdf
15-10-2004,nan,https://main.sci.gov.in/jonew/judis/26535.pdf
04-02-2008,nan,https://main.sci.gov.in/jonew/judis/30861.pdf
12-07-2006,nan,https://main.sci.gov.in/jonew/judis/29779.pdf
08-05-2003,nan,https://main.sci.gov.in/jonew/judis/19057.pdf
13-05-2005,nan,https://main.sci.gov.in/jonew/judis/27029.pdf
13-04-2005,nan,https://main.sci.gov.in/jonew/judis/26946.pdf
18-09-2002,nan,https://main.sci.gov.in/jonew/judis/20666.pdf
25-02-2002,nan,https://main.sci.gov.in/jonew/judis/21155.pdf
25-02-2002,nan,https://main.sci.gov.in/jonew/judis/21430.pdf
10-01-2002,nan,https://main.sci.gov.in/jonew/judis/18221.pdf
08-01-2004,nan,https://main.sci.gov.in/jonew/judis/25759.pdf
26-03-2004,nan,https://main.sci.gov.in/jonew/judis/26013.pdf
17-02-2009,nan,https://main.sci.gov.in/jonew/judis/33832.pdf
26-10-2005,nan,https://main.sci.gov.in/jonew/judis/27297.pdf
08-09-2009,nan,https://main.sci.gov.in/jonew/judis/35454.pdf
09-01-2007,nan,https://main.sci.gov.in/jonew/judis/28459.pdf
19-07-2006,nan,https://main.sci.gov.in/jonew/judis/27868.pdf
28-04-2006,nan,https://main.sci.gov.in/jonew/judis/30231.pdf
28-04-2006,nan,https://main.sci.gov.in/jonew/judis/27709.pdf
07-02-2001,nan,https://main.sci.gov.in/jonew/judis/17591.pdf
25-03-2008,nan,https://main.sci.gov.in/jonew/judis/30979.pdf
02-02-2007,nan,https://main.sci.gov.in/jonew/judis/28550.pdf
10-05-2002,nan,https://main.sci.gov.in/jonew/judis/18485.pdf
29-11-2001,nan,https://main.sci.gov.in/jonew/judis/18130.pdf
29-07-2008,nan,https://main.sci.gov.in/jonew/judis/32136.pdf
20-06-2007,nan,https://main.sci.gov.in/jonew/judis/29160.pdf
09-10-2007,nan,https://main.sci.gov.in/jonew/judis/29625.pdf
05-12-2002,nan,https://main.sci.gov.in/jonew/judis/18641.pdf
13-11-2006,nan,https://main.sci.gov.in/jonew/judis/28260.pdf
14-12-2007,nan,https://main.sci.gov.in/jonew/judis/30032.pdf
30-08-2007,nan,https://main.sci.gov.in/jonew/judis/29484.pdf
05-05-2000,nan,https://main.sci.gov.in/jonew/judis/20304.pdf
20-08-2004,nan,https://main.sci.gov.in/jonew/judis/26324.pdf
27-07-2009,nan,https://main.sci.gov.in/jonew/judis/35138.pdf
05-04-2007,nan,https://main.sci.gov.in/jonew/judis/28808.pdf
21-10-2005,nan,https://main.sci.gov.in/jonew/judis/27279.pdf
17-09-2009,nan,https://main.sci.gov.in/jonew/judis/35524.pdf
17-09-2009,nan,https://main.sci.gov.in/jonew/judis/30809.pdf
17-09-2009,nan,https://main.sci.gov.in/jonew/judis/28287.pdf
16-07-2008,nan,https://main.sci.gov.in/jonew/judis/32043.pdf
21-10-2008,nan,https://main.sci.gov.in/jonew/judis/32877.pdf
07-05-2002,nan,https://main.sci.gov.in/jonew/judis/18468.pdf
22-02-2008,nan,https://main.sci.gov.in/jonew/judis/30424.pdf
17-01-2003,nan,https://main.sci.gov.in/jonew/judis/20820.pdf
04-01-2008,nan,https://main.sci.gov.in/jonew/judis/30070.pdf
13-08-2002,nan,https://main.sci.gov.in/jonew/judis/18552.pdf
